Year,m,d,Time,Time zone,Cloud amount (1/8),Precipitation amount (mm),Precipitation intensity (mm/h),Air temperature (degC)
2016,6,11,21:00,UTC,3,0,0,11.6
2016,6,11,21:10,UTC,3,,0,11.5
2016,6,11,21:20,UTC,1,,0,11.2
2016,6,11,21:30,UTC,1,,0,11
2016,6,11,21:40,UTC,1,,0,10.9
2016,6,11,21:50,UTC,0,,0,10.6
2016,6,11,22:00,UTC,0,0,0,10.6
2016,6,11,22:10,UTC,0,,0,10.3
2016,6,11,22:20,UTC,0,,0,10.3
2016,6,11,22:30,UTC,0,,0,10.2
2016,6,11,22:40,UTC,0,,0,10
2016,6,11,22:50,UTC,0,,0,10
2016,6,11,23:00,UTC,0,0,0,9.8
2016,6,11,23:10,UTC,0,,0,9.6
2016,6,11,23:20,UTC,0,,0,9.3
2016,6,11,23:30,UTC,0,,0,9.3
2016,6,11,23:40,UTC,0,,0,9.1
2016,6,11,23:50,UTC,0,,0,9.2
2016,6,12,00:00,UTC,0,0,0,9
2016,6,12,00:10,UTC,0,,0,9
2016,6,12,00:20,UTC,0,,0,8.9
2016,6,12,00:30,UTC,0,,0,8.8
2016,6,12,00:40,UTC,0,,0,8.7
2016,6,12,00:50,UTC,0,,0,8.5
2016,6,12,01:00,UTC,0,0,0,8.4
2016,6,12,01:10,UTC,0,,0,8.2
2016,6,12,01:20,UTC,0,,0,8.3
2016,6,12,01:30,UTC,0,,0,8.2
2016,6,12,01:40,UTC,0,,0,8.3
2016,6,12,01:50,UTC,0,,0,8.1
2016,6,12,02:00,UTC,0,0,0,8.1
2016,6,12,02:10,UTC,0,,0,8.2
2016,6,12,02:20,UTC,0,,0,8.2
2016,6,12,02:30,UTC,0,,0,8.3
2016,6,12,02:40,UTC,0,,0,8.4
2016,6,12,02:50,UTC,0,,0,8.5
2016,6,12,03:00,UTC,0,0,0,8.7
2016,6,12,03:10,UTC,0,,0,8.9
2016,6,12,03:20,UTC,0,,0,9
2016,6,12,03:30,UTC,0,,0,9.3
2016,6,12,03:40,UTC,0,,0,9.6
2016,6,12,03:50,UTC,0,,0,9.9
2016,6,12,04:00,UTC,0,0,0,10
2016,6,12,04:10,UTC,0,,0,10.2
2016,6,12,04:20,UTC,0,,0,10.6
2016,6,12,04:30,UTC,0,,0,11
2016,6,12,04:40,UTC,0,,0,11.1
2016,6,12,04:50,UTC,0,,0,11.2
2016,6,12,05:00,UTC,0,0,0,11.3
2016,6,12,05:10,UTC,0,,0,11.5
2016,6,12,05:20,UTC,0,,0,11.7
2016,6,12,05:30,UTC,0,,0,12.5
2016,6,12,05:40,UTC,0,,0,12.2
2016,6,12,05:50,UTC,0,,0,12.4
2016,6,12,06:00,UTC,0,0,0,12.4
2016,6,12,06:10,UTC,0,,0,13
2016,6,12,06:20,UTC,0,,0,12.8
2016,6,12,06:30,UTC,0,,0,13.7
2016,6,12,06:40,UTC,0,,0,13.7
2016,6,12,06:50,UTC,0,,0,13.9
2016,6,12,07:00,UTC,0,0,0,14.3
2016,6,12,07:10,UTC,0,,0,14.6
2016,6,12,07:20,UTC,0,,0,14.2
2016,6,12,07:30,UTC,0,,0,15.2
2016,6,12,07:40,UTC,0,,0,14.7
2016,6,12,07:50,UTC,0,,0,14.7
2016,6,12,08:00,UTC,0,0,0,15.2
2016,6,12,08:10,UTC,1,,0,14.4
2016,6,12,08:20,UTC,3,,0,14.6
2016,6,12,08:30,UTC,1,,0,15.3
2016,6,12,08:40,UTC,5,,0,15.3
2016,6,12,08:50,UTC,3,,0,16.5
2016,6,12,09:00,UTC,5,0,0,15.9
2016,6,12,09:10,UTC,3,,0,16.4
2016,6,12,09:20,UTC,3,,0,16
2016,6,12,09:30,UTC,3,,0,16
2016,6,12,09:40,UTC,5,,0,16.3
2016,6,12,09:50,UTC,5,,0,15.4
2016,6,12,10:00,UTC,5,0,0,16.2
2016,6,12,10:10,UTC,5,,0,16.1
2016,6,12,10:20,UTC,7,,0,15.9
2016,6,12,10:30,UTC,7,,0,16.7
2016,6,12,10:40,UTC,5,,0,17.3
2016,6,12,10:50,UTC,5,,0,16
2016,6,12,11:00,UTC,5,0,0,16.5
2016,6,12,11:10,UTC,7,,0,15.7
2016,6,12,11:20,UTC,7,,0,15.8
2016,6,12,11:30,UTC,7,,0,15.8
2016,6,12,11:40,UTC,5,,0,16.6
2016,6,12,11:50,UTC,5,,0,17.6
2016,6,12,12:00,UTC,5,0,0,16.3
2016,6,12,12:10,UTC,7,,0,16.1
2016,6,12,12:20,UTC,3,,0,17.1
2016,6,12,12:30,UTC,5,,0,16.7
2016,6,12,12:40,UTC,5,,0,16.5
2016,6,12,12:50,UTC,7,,0,16.5
2016,6,12,13:00,UTC,7,0,0,16.6
2016,6,12,13:10,UTC,7,,0,16.6
2016,6,12,13:20,UTC,7,,0,16.4
2016,6,12,13:30,UTC,7,,0,16.8
2016,6,12,13:40,UTC,7,,0,16.3
2016,6,12,13:50,UTC,7,,0,16.4
2016,6,12,14:00,UTC,7,0,0,16.9
2016,6,12,14:10,UTC,7,,0,17
2016,6,12,14:20,UTC,7,,0,16.5
2016,6,12,14:30,UTC,7,,0,16.6
2016,6,12,14:40,UTC,7,,0,16.8
2016,6,12,14:50,UTC,7,,0,17.1
2016,6,12,15:00,UTC,7,0,0,16.7
2016,6,12,15:10,UTC,7,,0,16.1
2016,6,12,15:20,UTC,7,,0,16.4
2016,6,12,15:30,UTC,7,,0,16.2
2016,6,12,15:40,UTC,7,,0,16.6
2016,6,12,15:50,UTC,7,,0,15.7
2016,6,12,16:00,UTC,7,0,0,15.3
2016,6,12,16:10,UTC,7,,0,15.4
2016,6,12,16:20,UTC,7,,0,15.4
2016,6,12,16:30,UTC,7,,0,15.5
2016,6,12,16:40,UTC,7,,0,15.6
2016,6,12,16:50,UTC,7,,0,15.2
2016,6,12,17:00,UTC,3,0,0,15.1
2016,6,12,17:10,UTC,1,,0,14.6
2016,6,12,17:20,UTC,0,,0,14.4
2016,6,12,17:30,UTC,0,,0,14.3
2016,6,12,17:40,UTC,1,,0,14.6
2016,6,12,17:50,UTC,1,,0,14.8
2016,6,12,18:00,UTC,1,0,0,14.6
2016,6,12,18:10,UTC,0,,0,14.8
2016,6,12,18:20,UTC,0,,0,14.9
2016,6,12,18:30,UTC,0,,0,14.6
2016,6,12,18:40,UTC,0,,0,14
2016,6,12,18:50,UTC,0,,0,13.8
2016,6,12,19:00,UTC,0,0,0,13.9
2016,6,12,19:10,UTC,0,,0,13.7
2016,6,12,19:20,UTC,0,,0,14
2016,6,12,19:30,UTC,0,,0,14
2016,6,12,19:40,UTC,3,,0,14.2
2016,6,12,19:50,UTC,3,,0,13.8
2016,6,12,20:00,UTC,3,0,0,13.6
2016,6,12,20:10,UTC,5,,0,13.2
2016,6,12,20:20,UTC,5,,0,12.8
2016,6,12,20:30,UTC,3,,0,12.6
2016,6,12,20:40,UTC,1,,0,12.4
2016,6,12,20:50,UTC,0,,0,12.2
2016,6,12,21:00,UTC,0,0,0,12.1
2016,6,12,21:10,UTC,0,,0,12.4
2016,6,12,21:20,UTC,0,,0,12.1
2016,6,12,21:30,UTC,0,,0,11.9
2016,6,12,21:40,UTC,1,,0,11.8
2016,6,12,21:50,UTC,1,,0,11.6
2016,6,12,22:00,UTC,1,0,0,12
2016,6,12,22:10,UTC,1,,0,11.6
2016,6,12,22:20,UTC,3,,0,11
2016,6,12,22:30,UTC,5,,0,10.8
2016,6,12,22:40,UTC,1,,0,10.6
2016,6,12,22:50,UTC,1,,0,10.5
2016,6,12,23:00,UTC,0,0,0,10.3
2016,6,12,23:10,UTC,0,,0,10
2016,6,12,23:20,UTC,0,,0,10
2016,6,12,23:30,UTC,0,,0,9.9
2016,6,12,23:40,UTC,0,,0,10
2016,6,12,23:50,UTC,0,,0,10.1
2016,6,13,00:00,UTC,0,0,0,9.9
2016,6,13,00:10,UTC,0,,0,9.8
2016,6,13,00:20,UTC,0,,0,9.9
2016,6,13,00:30,UTC,0,,0,9.5
2016,6,13,00:40,UTC,0,,0,9.4
2016,6,13,00:50,UTC,1,,0,9.2
2016,6,13,01:00,UTC,5,0,0,9.5
2016,6,13,01:10,UTC,7,,0,9.9
2016,6,13,01:20,UTC,7,,0,10.1
2016,6,13,01:30,UTC,7,,0,10.2
2016,6,13,01:40,UTC,7,,0,10.3
2016,6,13,01:50,UTC,7,,0,10.5
2016,6,13,02:00,UTC,7,0,0,10.7
2016,6,13,02:10,UTC,7,,0,10.8
2016,6,13,02:20,UTC,5,,0,10.8
2016,6,13,02:30,UTC,3,,0,10.7
2016,6,13,02:40,UTC,1,,0,10.6
2016,6,13,02:50,UTC,0,,0,10.6
2016,6,13,03:00,UTC,0,0,0,10.7
2016,6,13,03:10,UTC,0,,0,10.7
2016,6,13,03:20,UTC,0,,0,10.8
2016,6,13,03:30,UTC,0,,0,10.9
2016,6,13,03:40,UTC,0,,0,11.1
2016,6,13,03:50,UTC,0,,0,11.4
2016,6,13,04:00,UTC,0,0,0,11.9
2016,6,13,04:10,UTC,0,,0,12.2
2016,6,13,04:20,UTC,0,,0,12.3
2016,6,13,04:40,UTC,0,,0,12.9
2016,6,13,04:50,UTC,0,,0,13.2
2016,6,13,05:00,UTC,0,0,0,13.6
2016,6,13,05:10,UTC,0,,0,13.8
2016,6,13,05:20,UTC,0,,0,14.3
2016,6,13,05:30,UTC,0,,0,14.2
2016,6,13,05:40,UTC,0,,0,14.7
2016,6,13,05:50,UTC,0,,0,14.5
2016,6,13,06:00,UTC,0,0,0,15
2016,6,13,06:10,UTC,0,,0,15
2016,6,13,06:20,UTC,0,,0,15
2016,6,13,06:30,UTC,0,,0,15.4
2016,6,13,06:40,UTC,0,,0,15.4
2016,6,13,06:50,UTC,0,,0,16
2016,6,13,07:00,UTC,0,0,0,15.7
2016,6,13,07:10,UTC,0,,0,15.6
2016,6,13,07:20,UTC,0,,0,16.5
2016,6,13,07:30,UTC,0,,0,16.2
2016,6,13,07:40,UTC,1,,0,16.8
2016,6,13,07:50,UTC,1,,0,16.9
2016,6,13,08:00,UTC,1,0,0,16.6
2016,6,13,08:10,UTC,3,,0,16
2016,6,13,08:20,UTC,5,,0,15.8
2016,6,13,08:30,UTC,7,,0,15.8
2016,6,13,08:40,UTC,5,,0,15.6
2016,6,13,08:50,UTC,5,,0,17
2016,6,13,09:00,UTC,5,0,0,16.4
2016,6,13,09:10,UTC,3,,0,18.1
2016,6,13,09:20,UTC,1,,0,17.8
2016,6,13,09:30,UTC,3,,0,18.3
2016,6,13,09:40,UTC,5,,0,17
2016,6,13,09:50,UTC,5,,0,16.7
2016,6,13,10:00,UTC,5,0,0,17.5
2016,6,13,10:10,UTC,5,,0,18.6
2016,6,13,10:20,UTC,5,,0,17.2
2016,6,13,10:30,UTC,5,,0,17.8
2016,6,13,10:40,UTC,5,,0,17.6
2016,6,13,10:50,UTC,3,,0,18.5
2016,6,13,11:00,UTC,3,0,0,18.8
2016,6,13,11:10,UTC,3,,0,18.7
2016,6,13,11:20,UTC,5,,0,18.5
2016,6,13,11:30,UTC,3,,0,19.1
2016,6,13,11:40,UTC,3,,0,19.2
2016,6,13,11:50,UTC,3,,0,18.8
2016,6,13,12:00,UTC,3,0,0,18.8
2016,6,13,12:10,UTC,5,,0,18.9
2016,6,13,12:20,UTC,5,,0,18.5
2016,6,13,12:30,UTC,5,,0,18.4
2016,6,13,12:40,UTC,5,,0,16.8
2016,6,13,12:50,UTC,5,,0,16.8
2016,6,13,13:00,UTC,7,0,0,17.6
2016,6,13,13:10,UTC,7,,0,17.4
2016,6,13,13:20,UTC,7,,0,16.5
2016,6,13,13:30,UTC,5,,0,16
2016,6,13,13:40,UTC,5,,0,16.6
2016,6,13,13:50,UTC,5,,0,16.7
2016,6,13,14:00,UTC,5,0,0,16.9
2016,6,13,14:10,UTC,5,,0,16.7
2016,6,13,14:20,UTC,1,,0,16.1
2016,6,13,14:30,UTC,1,,0,15.6
2016,6,13,14:40,UTC,3,,0,16
2016,6,13,14:50,UTC,5,,0,15.8
2016,6,13,15:00,UTC,5,0,0,15.5
2016,6,13,15:10,UTC,3,,0,14.9
2016,6,13,15:20,UTC,5,,0,16.3
2016,6,13,15:30,UTC,5,,0,15.7
2016,6,13,15:40,UTC,7,,0,15
2016,6,13,15:50,UTC,5,,0,14.7
2016,6,13,16:00,UTC,3,0,0,15
2016,6,13,16:10,UTC,1,,0,15.5
2016,6,13,16:20,UTC,0,,0,15.5
2016,6,13,16:30,UTC,1,,0,15.1
2016,6,13,16:40,UTC,1,,0,15.8
2016,6,13,16:50,UTC,1,,0,15.8
2016,6,13,17:00,UTC,0,0,0,15
2016,6,13,17:10,UTC,0,,0,15
2016,6,13,17:20,UTC,1,,0,15.9
2016,6,13,17:30,UTC,1,,0,16.5
2016,6,13,17:40,UTC,0,,0,16.4
2016,6,13,17:50,UTC,0,,0,16.4
2016,6,13,18:00,UTC,0,0,0,16
2016,6,13,18:10,UTC,0,,0,17.2
2016,6,13,18:20,UTC,0,,0,17.6
2016,6,13,18:30,UTC,0,,0,17.6
2016,6,13,18:40,UTC,0,,0,17.3
2016,6,13,18:50,UTC,0,,0,17.1
2016,6,13,19:00,UTC,0,0,0,16.9
2016,6,13,19:10,UTC,0,,0,16.6
2016,6,13,19:20,UTC,0,,0,16.4
2016,6,13,19:30,UTC,0,,0,16.1
2016,6,13,19:40,UTC,0,,0,15.9
2016,6,13,19:50,UTC,0,,0,15.7
2016,6,13,20:00,UTC,0,0,0,15.6
2016,6,13,20:10,UTC,0,,0,15.4
2016,6,13,20:20,UTC,0,,0,14.9
2016,6,13,20:30,UTC,0,,0,14.7
2016,6,13,20:40,UTC,0,,0,14.2
2016,6,13,20:50,UTC,0,,0,13.6
2016,6,13,21:00,UTC,0,0,0,12.8
2016,6,13,21:10,UTC,0,,0,13.6
2016,6,13,21:20,UTC,0,,0,13.4
2016,6,13,21:30,UTC,0,,0,13.1
2016,6,13,21:40,UTC,0,,0,12
2016,6,13,21:50,UTC,0,,0,12.1
2016,6,13,22:00,UTC,0,0,0,11.9
2016,6,13,22:10,UTC,0,,0,12.2
2016,6,13,22:20,UTC,0,,0,12.1
2016,6,13,22:30,UTC,0,,0,11.7
2016,6,13,22:40,UTC,0,,0,11
2016,6,13,22:50,UTC,0,,0,11.5
2016,6,13,23:00,UTC,0,0,0,11.7
2016,6,13,23:10,UTC,0,,0,11.8
2016,6,13,23:20,UTC,0,,0,11.7
2016,6,13,23:30,UTC,0,,0,11.3
2016,6,13,23:40,UTC,0,,0,11.4
2016,6,13,23:50,UTC,0,,0,10.9
2016,6,14,00:00,UTC,0,0,0,10.2
2016,6,14,00:10,UTC,0,,0,9.8
2016,6,14,00:20,UTC,0,,0,9.4
2016,6,14,00:30,UTC,0,,0,9.3
2016,6,14,00:40,UTC,0,,0,9.1
2016,6,14,00:50,UTC,0,,0,10
2016,6,14,01:00,UTC,0,0,0,10.4
2016,6,14,01:10,UTC,0,,0,10
2016,6,14,01:20,UTC,0,,0,10.2
2016,6,14,01:30,UTC,0,,0,9.3
2016,6,14,01:40,UTC,0,,0,9.1
2016,6,14,01:50,UTC,0,,0,9
2016,6,14,02:00,UTC,0,0,0,8.9
2016,6,14,02:10,UTC,0,,0,8.9
2016,6,14,02:20,UTC,0,,0,8.9
2016,6,14,02:30,UTC,0,,0,9.6
2016,6,14,02:40,UTC,0,,0,10.2
2016,6,14,02:50,UTC,0,,0,10.4
2016,6,14,03:00,UTC,0,0,0,10.5
2016,6,14,03:10,UTC,0,,0,10.6
2016,6,14,03:20,UTC,0,,0,10.7
2016,6,14,03:30,UTC,0,,0,10.8
2016,6,14,03:40,UTC,0,,0,11.1
2016,6,14,03:50,UTC,0,,0,11.5
2016,6,14,04:00,UTC,0,0,0,11.5
2016,6,14,04:10,UTC,0,,0,11.8
2016,6,14,04:20,UTC,0,,0,11.7
2016,6,14,04:30,UTC,0,,0,12.1
2016,6,14,04:40,UTC,0,,0,12.5
2016,6,14,04:50,UTC,0,,0,12.6
2016,6,14,05:00,UTC,0,0,0,13.2
2016,6,14,05:10,UTC,0,,0,13.2
2016,6,14,05:20,UTC,0,,0,13.7
2016,6,14,05:30,UTC,0,,0,13.8
2016,6,14,05:40,UTC,0,,0,14.4
2016,6,14,05:50,UTC,0,,0,14.5
2016,6,14,06:00,UTC,0,0,0,14.7
2016,6,14,06:10,UTC,0,,0,14.9
2016,6,14,06:20,UTC,0,,0,14.9
2016,6,14,06:30,UTC,0,,0,15.2
2016,6,14,06:40,UTC,0,,0,15.4
2016,6,14,06:50,UTC,0,,0,15.5
2016,6,14,07:00,UTC,0,0,0,15.8
2016,6,14,07:10,UTC,0,,0,15.5
2016,6,14,07:20,UTC,0,,0,16.2
2016,6,14,07:30,UTC,0,,0,16.2
2016,6,14,07:40,UTC,0,,0,15.5
2016,6,14,07:50,UTC,0,,0,15.2
2016,6,14,08:00,UTC,0,0,0,15.5
2016,6,14,08:10,UTC,0,,0,15.7
2016,6,14,08:20,UTC,0,,0,15.6
2016,6,14,08:30,UTC,0,,0,15.6
2016,6,14,08:40,UTC,0,,0,16.1
2016,6,14,08:50,UTC,0,,0,16
2016,6,14,09:00,UTC,0,0,0,16.4
2016,6,14,09:10,UTC,0,,0,16.4
2016,6,14,09:20,UTC,0,,0,16.4
2016,6,14,09:30,UTC,1,,0,16.8
2016,6,14,09:40,UTC,1,,0,17
2016,6,14,09:50,UTC,1,,0,17
2016,6,14,10:00,UTC,1,0,0,16.4
2016,6,14,10:10,UTC,0,,0,16.5
2016,6,14,10:20,UTC,0,,0,16
2016,6,14,10:30,UTC,0,,0,16
2016,6,14,10:40,UTC,0,,0,16.2
2016,6,14,10:50,UTC,0,,0,16.4
2016,6,14,11:00,UTC,0,0,0,16.6
2016,6,14,11:10,UTC,0,,0,16.7
2016,6,14,11:20,UTC,0,,0,17.2
2016,6,14,11:30,UTC,0,,0,16.8
2016,6,14,11:40,UTC,0,,0,17
2016,6,14,11:50,UTC,0,,0,16.6
2016,6,14,12:00,UTC,0,0,0,16.7
2016,6,14,12:10,UTC,0,,0,16.6
2016,6,14,12:20,UTC,0,,0,16.8
2016,6,14,12:30,UTC,0,,0,16.4
2016,6,14,12:40,UTC,0,,0,16.9
2016,6,14,12:50,UTC,1,,0,16.7
2016,6,14,13:00,UTC,1,0,0,16.8
2016,6,14,13:10,UTC,1,,0,16.3
2016,6,14,13:20,UTC,0,,0,16.6
2016,6,14,13:30,UTC,1,,0,16.5
2016,6,14,13:40,UTC,0,,0,16.8
2016,6,14,13:50,UTC,0,,0,16.6
2016,6,14,14:00,UTC,0,0,0,16.9
2016,6,14,14:10,UTC,0,,0,17.5
2016,6,14,14:20,UTC,0,,0,17.7
2016,6,14,14:30,UTC,1,,0,18.1
2016,6,14,14:40,UTC,0,,0,17.9
2016,6,14,14:50,UTC,0,,0,18
2016,6,14,15:00,UTC,0,0,0,18.5
2016,6,14,15:10,UTC,0,,0,17.9
2016,6,14,15:20,UTC,0,,0,18.7
2016,6,14,15:30,UTC,0,,0,18.2
2016,6,14,15:40,UTC,0,,0,18
2016,6,14,15:50,UTC,0,,0,18.2
2016,6,14,16:00,UTC,0,0,0,18
2016,6,14,16:10,UTC,0,,0,17.8
2016,6,14,16:20,UTC,0,,0,17.5
2016,6,14,16:30,UTC,0,,0,17.8
2016,6,14,16:40,UTC,0,,0,17.7
2016,6,14,16:50,UTC,0,,0,17.6
2016,6,14,17:00,UTC,0,0,0,17.9
2016,6,14,17:10,UTC,0,,0,17.5
2016,6,14,17:20,UTC,0,,0,18
2016,6,14,17:30,UTC,0,,0,18.1
2016,6,14,17:40,UTC,0,,0,17.4
2016,6,14,17:50,UTC,0,,0,18.2
2016,6,14,18:00,UTC,0,0,0,18.1
2016,6,14,18:10,UTC,0,,0,17.8
2016,6,14,18:20,UTC,0,,0,16.9
2016,6,14,18:30,UTC,0,,0,16.6
2016,6,14,18:40,UTC,0,,0,16.7
2016,6,14,18:50,UTC,0,,0,16.6
2016,6,14,19:00,UTC,0,0,0,16.2
2016,6,14,19:10,UTC,0,,0,15.8
2016,6,14,19:20,UTC,0,,0,15.5
2016,6,14,19:30,UTC,0,,0,14.9
2016,6,14,19:40,UTC,0,,0,14.2
2016,6,14,19:50,UTC,0,,0,13.7
2016,6,14,20:00,UTC,0,0,0,13.4
2016,6,14,20:10,UTC,0,,0,13.2
2016,6,14,20:20,UTC,0,,0,13
2016,6,14,20:30,UTC,0,,0,12.5
2016,6,14,20:40,UTC,0,,0,12.3
2016,6,14,20:50,UTC,0,,0,12.2
2016,6,14,21:00,UTC,0,0,0,11.9
2016,6,14,21:10,UTC,0,,0,11.9
2016,6,14,21:20,UTC,0,,0,11.9
2016,6,14,21:30,UTC,0,,0,12.1
2016,6,14,21:40,UTC,0,,0,12
2016,6,14,21:50,UTC,0,,0,11.7
2016,6,14,22:00,UTC,0,0,0,11.4
2016,6,14,22:10,UTC,0,,0,11.4
2016,6,14,22:20,UTC,0,,0,11.4
2016,6,14,22:30,UTC,0,,0,11.3
2016,6,14,22:40,UTC,0,,0,11.3
2016,6,14,22:50,UTC,0,,0,11.2
2016,6,14,23:00,UTC,0,0,0,11.3
2016,6,14,23:10,UTC,0,,0,11.1
2016,6,14,23:20,UTC,0,,0,11.3
2016,6,14,23:30,UTC,0,,0,11.4
2016,6,14,23:40,UTC,0,,0,11.5
2016,6,14,23:50,UTC,0,,0,10.9
2016,6,15,00:00,UTC,0,0,0,10.6
2016,6,15,00:10,UTC,0,,0,10.4
2016,6,15,00:20,UTC,0,,0,10.2
2016,6,15,00:30,UTC,0,,0,10
2016,6,15,00:40,UTC,0,,0,10
2016,6,15,00:50,UTC,0,,0,10
2016,6,15,01:00,UTC,0,0,0,9.9
2016,6,15,01:10,UTC,0,,0,9.9
2016,6,15,01:20,UTC,0,,0,10.1
2016,6,15,01:30,UTC,0,,0,10.2
2016,6,15,01:40,UTC,0,,0,10.2
2016,6,15,01:50,UTC,0,,0,10.2
2016,6,15,02:00,UTC,0,0,0,9.9
2016,6,15,02:10,UTC,0,,0,10.1
2016,6,15,02:20,UTC,0,,0,10.2
2016,6,15,02:30,UTC,0,,0,10.3
2016,6,15,02:40,UTC,0,,0,10.6
2016,6,15,02:50,UTC,0,,0,11.3
2016,6,15,03:00,UTC,0,0,0,11.7
2016,6,15,03:10,UTC,0,,0,12.8
2016,6,15,03:20,UTC,0,,0,13
2016,6,15,03:30,UTC,0,,0,13.7
2016,6,15,03:40,UTC,0,,0,14.6
2016,6,15,03:50,UTC,0,,0,15.4
2016,6,15,04:00,UTC,0,0,0,15.7
2016,6,15,04:10,UTC,0,,0,15.8
2016,6,15,04:20,UTC,0,,0,16
2016,6,15,04:30,UTC,0,,0,16.4
2016,6,15,04:40,UTC,0,,0,16.6
2016,6,15,04:50,UTC,0,,0,16.5
2016,6,15,05:00,UTC,0,0,0,16.9
2016,6,15,05:10,UTC,0,,0,16.8
2016,6,15,05:20,UTC,0,,0,16.9
2016,6,15,05:30,UTC,0,,0,17
2016,6,15,05:40,UTC,0,,0,16.8
2016,6,15,05:50,UTC,0,,0,16.8
2016,6,15,06:00,UTC,0,0,0,17.5
2016,6,15,06:10,UTC,0,,0,17.6
2016,6,15,06:20,UTC,0,,0,17.4
2016,6,15,06:30,UTC,0,,0,17.1
2016,6,15,06:40,UTC,0,,0,17.6
2016,6,15,06:50,UTC,0,,0,17.6
2016,6,15,07:00,UTC,0,0,0,18.4
2016,6,15,07:10,UTC,0,,0,17.6
2016,6,15,07:20,UTC,0,,0,17.7
2016,6,15,07:30,UTC,0,,0,18.9
2016,6,15,07:40,UTC,0,,0,18.9
2016,6,15,07:50,UTC,0,,0,18.8
2016,6,15,08:00,UTC,0,0,0,18.7
2016,6,15,08:10,UTC,0,,0,19.3
2016,6,15,08:20,UTC,0,,0,19.7
2016,6,15,08:30,UTC,0,,0,19.8
2016,6,15,08:40,UTC,0,,0,20
2016,6,15,08:50,UTC,0,,0,19.9
2016,6,15,09:00,UTC,0,0,0,19.6
2016,6,15,09:10,UTC,0,,0,19.7
2016,6,15,09:20,UTC,0,,0,19.8
2016,6,15,09:30,UTC,0,,0,20.1
2016,6,15,09:40,UTC,0,,0,20
2016,6,15,09:50,UTC,0,,0,20.1
2016,6,15,10:00,UTC,0,0,0,19.7
2016,6,15,10:10,UTC,0,,0,19.9
2016,6,15,10:20,UTC,0,,0,20.1
2016,6,15,10:30,UTC,0,,0,20.1
2016,6,15,10:40,UTC,0,,0,20.3
2016,6,15,10:50,UTC,0,,0,19.8
2016,6,15,11:00,UTC,0,0,0,19.9
2016,6,15,11:10,UTC,0,,0,19.9
2016,6,15,11:20,UTC,0,,0,20.3
2016,6,15,11:30,UTC,0,,0,20
2016,6,15,11:40,UTC,0,,0,19.7
2016,6,15,11:50,UTC,0,,0,20.1
2016,6,15,12:00,UTC,0,0,0,19.8
2016,6,15,12:10,UTC,0,,0,20.1
2016,6,15,12:20,UTC,0,,0,19.7
2016,6,15,12:30,UTC,0,,0,20.1
2016,6,15,12:40,UTC,1,,0,19.8
2016,6,15,12:50,UTC,1,,0,19.6
2016,6,15,13:00,UTC,1,0,0,19.4
2016,6,15,13:10,UTC,0,,0,19.6
2016,6,15,13:20,UTC,0,,0,19.8
2016,6,15,13:30,UTC,0,,0,19.8
2016,6,15,13:40,UTC,0,,0,19.9
2016,6,15,13:50,UTC,1,,0,20.1
2016,6,15,14:00,UTC,0,0,0,20
2016,6,15,14:10,UTC,0,,0,19.9
2016,6,15,14:20,UTC,0,,0,19.9
2016,6,15,14:30,UTC,0,,0,20
2016,6,15,14:40,UTC,0,,0,20.1
2016,6,15,14:50,UTC,0,,0,20.1
2016,6,15,15:00,UTC,0,0,0,20.1
2016,6,15,15:10,UTC,1,,0,20
2016,6,15,15:20,UTC,1,,0,19.9
2016,6,15,15:30,UTC,1,,0,20.1
2016,6,15,15:40,UTC,1,,0,20
2016,6,15,15:50,UTC,1,,0,19.7
2016,6,15,16:00,UTC,1,0,0,19.8
2016,6,15,16:10,UTC,1,,0,19.6
2016,6,15,16:20,UTC,1,,0,19.4
2016,6,15,16:30,UTC,1,,0,19.2
2016,6,15,16:40,UTC,1,,0,19.2
2016,6,15,16:50,UTC,0,,0,19.1
2016,6,15,17:00,UTC,1,0,0,19.1
2016,6,15,17:10,UTC,1,,0,19.1
2016,6,15,17:20,UTC,1,,0,19
2016,6,15,17:30,UTC,1,,0,18.8
2016,6,15,17:40,UTC,3,,0,18.7
2016,6,15,17:50,UTC,1,,0,18.7
2016,6,15,18:00,UTC,5,0,0,18.8
2016,6,15,18:10,UTC,5,,0,18.6
2016,6,15,18:20,UTC,5,,0,18.6
2016,6,15,18:30,UTC,5,,0,18.5
2016,6,15,18:40,UTC,5,,0,18.2
2016,6,15,18:50,UTC,5,,0,17.9
2016,6,15,19:00,UTC,7,0,0,17.6
2016,6,15,19:10,UTC,7,,0,17.3
2016,6,15,19:20,UTC,7,,0,16.9
2016,6,15,19:30,UTC,7,,0,16.7
2016,6,15,19:40,UTC,7,,0,16.4
2016,6,15,19:50,UTC,7,,0,16.5
2016,6,15,20:00,UTC,7,0,0,16.2
2016,6,15,20:10,UTC,7,,0,16.1
2016,6,15,20:20,UTC,7,,0,15.7
2016,6,15,20:30,UTC,7,,0,15.6
2016,6,15,20:40,UTC,7,,0,15.6
2016,6,15,20:50,UTC,7,,0,15.4
2016,6,15,21:00,UTC,7,0,0,15.2
2016,6,15,21:10,UTC,8,,0.4,15.1
2016,6,15,21:20,UTC,8,,0,15
2016,6,15,21:30,UTC,7,,0,14.7
2016,6,15,21:40,UTC,7,,0.5,14.4
2016,6,15,21:50,UTC,7,,0,14.5
2016,6,15,22:00,UTC,7,0.2,0,14.6
